id,name,host_id,host_name,neighbourhood_group,neighbourhood,city,latitude,longitude,room_type,price,number_of_reviews,calculated_host_listings_count
189002,FAB CHISWICK ROOM,911280,Vee,"",Hounslow,London,51.49146,-0.27072,Private room,"£85,00",5,1
190015,"Light filled 2-bedroom with gardens, London Fields",917148,Sara,"",Hackney,London,51.53566,-0.06318,Entire home/apt,"£60,00",18,1
190028,MODERN ARCHITECTS FLAT,497366,Andrea & Mark,"",Islington,London,51.55083,-0.08425,Entire home/apt,"£77,00",20,2
193794,Bright single room in Chelsea,940283,Andrew,"",Kensington and Chelsea,London,51.48745,-0.18869,Private room,"£35,00",162,2
194664,ST. GEORGE WHARF 1 BEDROOM APT. IN VAUXHALL,54987,Prateek,"",Lambeth,London,51.48606,-0.1243,Entire home/apt,"£154,00",8,64
198258,Penthouse Living in East London,967537,Ryan,"",Barking and Dagenham,London,51.5343,0.08195,Private room,"£43,00",26,1
198279,London Whitechapel Room with WIFI,967645,Radhika And Lorenzo,"",Tower Hamlets,London,51.51463,-0.05797,Private room,"£40,00",209,1
198771,Nice flat in London,970506,Mirco,"",Southwark,London,51.48416,-0.10375,Private room,"£44,00",98,1
199658,Cosy 1 Bed Apt-London's Best Location-Garden Views,923968,Patrick,"",Kensington and Chelsea,London,51.49494,-0.19286,Entire home/apt,"£95,00",285,1
202422,Regent's Park 5 min | Kings Cross & St Panc 1 stop,67625,The Team At The London Agent,"",Camden,London,51.53462,-0.14332,Entire home/apt,"£145,00",46,15
203163,Dinky Studio near South Bank garden views,460272,Antonia Clare,"",Southwark,London,51.48615,-0.10677,Private room,"£55,00",72,5
207784,LANTERNS COURT 2 BED APT. IN CANARY WHARF,54987,Prateek,"",Tower Hamlets,London,51.49981,-0.02126,Hotel room,"£165,00",20,64
207912,Ensuite Room with double bed London,1023326,Jocelyn,"",Croydon,London,51.36819,-0.12188,Private room,"£35,00",63,3
208952,PENDA'S MEAD HOUSE,1029332,Joan,"",Hackney,London,51.55397,-0.0334,Private room,"£120,00",0,1
210010,Spacious 1 bedrm flat ideal location  FAST WiFI,1035217,Ksenia,"",Westminster,London,51.51662,-0.17332,Entire home/apt,"£94,00",16,1
213024,"Desirable Queens Park walk to Nottinghill, zone 2",1098411,Sarah,"",Westminster,London,51.53023,-0.19886,Entire home/apt,"£80,00",14,1
214755,"Luxury designer 2 bed flat, heart of Notting Hill",1026967,James,"",Kensington and Chelsea,London,51.51164,-0.20278,Entire home/apt,"£400,00",12,1
214995,Room on Portobello Road Exeptional value for area,193586,Julie,"",Kensington and Chelsea,London,51.51876,-0.20705,Private room,"£38,00",447,2
216350,Double Room Hammersmith/Fulham Border By River,1116804,Debbie,"",Hammersmith and Fulham,London,51.47973,-0.22205,Private room,"£60,00",198,4
219665,Awesome Room near Central London,829010,Mike,"",Southwark,London,51.4746,-0.07802,Private room,"£40,00",139,1
227078,Lovely Apartment C in CentralLondon,1184548,Owen,"",Lambeth,London,51.50226,-0.11054,Entire home/apt,"£240,00",208,3
227502,PERFECT SHOREDITCH APARTMENT,204615,Mr,"",Hackney,London,51.52849,-0.07731,Entire home/apt,"£110,00",135,2
228054,room for travellers,1189533,Dominique,"",Haringey,London,51.59056,-0.09624,Private room,"£60,00",0,1
228195,Bright sunny appt on garden square,940283,Andrew,"",Kensington and Chelsea,London,51.48748,-0.18974,Entire home/apt,"£95,00",52,2
229684,Bright room on park near city 7,448365,Roland,"",Lewisham,London,51.48747,-0.04066,Private room,"£30,00",22,3
230427,Single Room Kensington fab location,1204138,Adam,"",Kensington and Chelsea,London,51.48993,-0.19718,Private room,"£75,00",277,2
230839,Spacious loft conversion - Hackney,671259,Kiki,"",Hackney,London,51.53895,-0.07748,Entire home/apt,"£90,00",4,1
231692,Cool room+wifi  - Dalston,1211430,Janina,"",Islington,London,51.54826,-0.08522,Private room,"£39,00",51,2
231854,Self Contained Stylish Loft Studio in Clerkenwell,259088,Simon,"",Islington,London,51.5208,-0.0995,Private room,"£140,00",330,4
232240,Bright Beautiful 2 Bedroom Flat,1214746,Nicola,"",Hammersmith and Fulham,London,51.49927,-0.21994,Entire home/apt,"£100,00",33,1
232983,A great room in a stunning flat.,1219410,Kobi,"",Southwark,London,51.48721,-0.10611,Private room,"£48,00",239,3
234776,Double Room in Lux Flat Kensington,1204138,Adam,"",Kensington and Chelsea,London,51.49039,-0.19595,Private room,"£85,00",219,2
235994,3-BED APPT - PICCADILLY LINE > CENTRE 16/20 mins,1237006,Dani,"",Haringey,London,51.60477,-0.12547,Entire home/apt,"£119,00",86,6
236716,"Quiet double room, Stoke Newington, own bathroom",1241070,Penny,"",Hackney,London,51.56593,-0.07482,Private room,"£45,00",169,1
236956,Five minute walk to South Bank,979363,Donovan,"",Lambeth,London,51.50453,-0.10742,Private room,"£54,00",469,5
237907,Lift & balcony | 3 tube lines | St Paul's nearby,67625,The Team At The London Agent,"",Islington,London,51.52057,-0.10572,Entire home/apt,"£225,00",113,15
238349,Beautiful one bed ground floor flat,1249927,Katherine,"",Hammersmith and Fulham,London,51.49595,-0.2293,Entire home/apt,"£120,00",118,1
238440,"Notting Hill, next to Portobello Rd",1210195,Chris,"",Kensington and Chelsea,London,51.52111,-0.20535,Entire home/apt,"£150,00",17,1
238711,Modern Notting Hill Apartment/flat,1251427,Benjamin,"",Kensington and Chelsea,London,51.51022,-0.19395,Entire home/apt,"£170,00",187,1
239697,"Kilburn Tube, Single Person, Quiet. Light",1256723,Elaine,"",Brent,London,51.54621,-0.20833,Private room,"£41,00",92,1
239955,"Muswell Hill, wifi, good transport, lovely garden",1258715,Patty,"",Barnet,London,51.59914,-0.15154,Private room,"£33,00",5,2
240734,"Stylish flat in Hackney, London",1262783,Zoë,"",Hackney,London,51.57589,-0.06892,Entire home/apt,"£65,00",4,2
241133,Double bedroom in North London,542769,Dean,"",Barnet,London,51.60552,-0.14845,Private room,"£45,00",1,1
241621,"Bright Double room, LONDON. Zone 3",1267045,Clare,"",Wandsworth,London,51.42864,-0.15701,Private room,"£29,00",107,2
241975,Private room in London & cultural Islington,1269568,Iki,"",Islington,London,51.56138,-0.11088,Private room,"£50,00",1,2
242090,Double Room Flatshare WiFi & TV,1270641,Jana,"",Brent,London,51.53651,-0.23791,Private room,"£47,00",57,1
243077,Beautiful house in trendy E. London,1275907,Maddy,"",Hackney,London,51.55306,-0.04562,Entire home/apt,"£123,00",22,3
243093,Stunning double room own bathroom,1271134,Sophia,"",Enfield,London,51.63546,-0.11726,Private room,"£65,00",11,3
244112,Listed Georgian Cottage single room,1280712,Helen,"",Islington,London,51.54216,-0.09764,Private room,"£50,00",133,1
244125,Art Gallery Flat - Best Panoramic Views in LDN!,1270755,Claire,"",Hackney,London,51.5283,-0.08035,Entire home/apt,"£130,00",261,7
244126,Art Gallery Flat in Hoxton with Stunning Views,1270755,Claire,"",Hackney,London,51.53306,-0.08383,Private room,"£100,00",110,7
245116,YOUR IDEAL ROOM - IN ZONE 2 !!!,1285864,Miss Salem,"",Islington,London,51.54937,-0.11814,Private room,"£51,00",16,1
245825,lovely room in shared house.,1289522,Nina,"",Barnet,London,51.63077,-0.13596,Private room,"£56,00",0,1
246271,Artist 3 level home zone 2 with parking,565948,Claire Denise,"",Tower Hamlets,London,51.53179,-0.03413,Entire home/apt,"£110,00",29,2
246619,Victorian family home Tufnell Park,1270769,Alexander,"",Islington,London,51.55294,-0.13252,Entire home/apt,"£109,00",2,1
248291,Family House-Hackney Central area with nice garden,1273759,Genevieve,"",Hackney,London,51.55393,-0.04758,Entire home/apt,"£110,00",36,3
249238,Spacious double in OldStreet/City,852183,Liz,"",Hackney,London,51.53302,-0.0921,Private room,"£40,00",20,1
249395,Gorgeous house for summer in London,1291505,Vanessa,"",Islington,London,51.55588,-0.13372,Entire home/apt,"£300,00",2,1
249423,A 1 bedroom flat in London WC1,1306637,Mirna,"",Camden,London,51.52963,-0.11939,Entire home/apt,"£90,00",148,1
250012,The Portobello situated in Notting Hill,1310077,Elizabeth And Carl,"",Westminster,London,51.51753,-0.19611,Entire home/apt,"£189,00",121,12
250293,St Stephens Gardens with gorgeous balcony!,1310077,Elizabeth And Carl,"",Westminster,London,51.51894,-0.19695,Entire home/apt,"£229,00",59,12
250995,Lady Holland private balcony near The Olympia,1310077,Elizabeth And Carl,"",Kensington and Chelsea,London,51.49825,-0.2062,Entire home/apt,"£159,00",106,12
251026,Lord Holland close to The Olympia Stadium,1310077,Elizabeth And Carl,"",Kensington and Chelsea,London,51.49712,-0.20661,Entire home/apt,"£129,00",144,12
252226,Spacious flat good transport links,1323479,Maurice,"",Lambeth,London,51.42925,-0.12584,Private room,"£57,00",0,1
254031,Nirvana Single W5 Tube Free Parking,1295404,Lilli,"",Ealing,London,51.5054,-0.2941,Private room,"£35,00",43,2
254629,Comfortable family house in great neighbourhood,6821,Madlyn,"",Hackney,London,51.55518,-0.07673,Entire home/apt,"£91,00",21,1
254996,Homely room in leafy Ealing.,1339807,Tina,"",Ealing,London,51.52333,-0.31282,Private room,"£30,00",307,1
255734,Lovely apartment close to the city,1344549,Derek,"",Hackney,London,51.54145,-0.0551,Private room,"£40,00",0,1
255961,Beautiful double bedroom 5 minutes from station,1345766,Rino,"",Merton,London,51.42096,-0.16911,Private room,"£25,00",62,1
256975,Double room in quaint East London House,280260,James And Kathleen,"",Waltham Forest,London,51.56248,-0.00646,Private room,"£30,00",44,1
257219,45 sqm flat in the heart of Hoxton,1353674,Otto,"",Hackney,London,51.52984,-0.08155,Entire home/apt,"£40,00",0,3
257413,(Website hidden by Airbnb) room in Sunny Apartment,1354561,Lorraine,"",Waltham Forest,London,51.59322,-0.00424,Private room,"£29,00",11,1
258184,Comfy room Islington. Great transport links!,567334,Emanuela,"",Islington,London,51.54644,-0.10342,Private room,"£38,00",9,1
260259,"SPACIOUS DOUBLE ROOM, Gay friendly",1286929,Gurpal,"",Newham,London,51.53183,0.0492,Private room,"£50,00",0,1
260288,301 Twin or Triple West End London Comfy,1365824,Jenny,"",Westminster,London,51.51014,-0.13167,Private room,"£70,00",228,16
262294,Double Bedroom Covent Garden London.,1376095,Vladimir,"",Westminster,London,51.50862,-0.12717,Private room,"£91,00",154,1
263672,Single Room - Clapham / Battersea,1383749,Henrietta,"",Wandsworth,London,51.46938,-0.17134,Private room,"£35,00",144,2
263822,2 Bedroom London East End Apartment,1384320,Steven,"",Newham,London,51.51797,0.02317,Entire home/apt,"£80,00",26,1
264776,Huge Four Bedroom Apartment,1389063,Sue,"",Lewisham,London,51.44251,-0.01989,Entire home/apt,"£200,00",27,11
264777,One Bedroom Apartment,1389063,Sue,"",Lewisham,London,51.44293,-0.0201,Entire home/apt,"£85,00",2,11
264778,Two Bedroom Newly Refurbished Apartment,1389063,Sue,"",Lewisham,London,51.44368,-0.02195,Entire home/apt,"£120,00",21,11
264779,Refurbished Two Bedroom Apartment,1389063,Sue,"",Lewisham,London,51.44177,-0.02204,Entire home/apt,"£125,00",15,11
264780,Three Bedroom Apartment,1389063,Sue,"",Lewisham,London,51.44336,-0.02298,Entire home/apt,"£135,00",14,11
264782,One Bedroom Garden Apartment,1389063,Sue,"",Lewisham,London,51.44283,-0.0214,Entire home/apt,"£75,00",3,11
264783,Four Bedroom Garden Apartment,1389063,Sue,"",Lewisham,London,51.44365,-0.02287,Entire home/apt,"£160,00",10,11
264789,Four Bedroom Apartment,1389063,Sue,"",Lewisham,London,51.44345,-0.0213,Entire home/apt,"£170,00",20,11
265248,Single bedroom + en suite shower room near tube,1391509,Mark,"",Haringey,London,51.58177,-0.07674,Private room,"£23,00",17,4
266899,Charming Artist Flat - Notting Hill,1399565,Rory,"",Kensington and Chelsea,London,51.51827,-0.21717,Entire home/apt,"£80,00",20,1
268398,Also five minutes to South Bank,979363,Donovan,"",Lambeth,London,51.50423,-0.10777,Private room,"£47,00",426,5
269065,Cosy room 1 friendly home Ealing W7,1409580,Kate,"",Ealing,London,51.50558,-0.32817,Private room,"£28,00",44,2
269148,LONDON FLAT  5 min. walk to TUBE.,1409791,Alfonso,"",Hammersmith and Fulham,London,51.47375,-0.20833,Entire home/apt,"£80,00",93,3
269172,London Greenwich Docklands Single,1410091,Kath,"",Greenwich,London,51.47176,0.05943,Private room,"£40,00",0,1
270549,Modern 2BR Apartment Greenwich 077,1409439,Steven,"",Greenwich,London,51.49731,0.01275,Entire home/apt,"£100,00",58,26
270600,Patio Apartment in London (Twickenham),1416605,Emma,"",Richmond upon Thames,London,51.44267,-0.33194,Entire home/apt,"£65,00",40,1
271122,Heathrow BNB - Home Away From Home!,1419096,Claudia,"",Hillingdon,London,51.53085,-0.3997,Private room,"£30,00",7,4
271373,The Kensington,1310077,Elizabeth And Carl,"",Kensington and Chelsea,London,51.50177,-0.21433,Entire home/apt,"£149,00",112,12
271424,Little East End House. London E15,407951,Alison,"",Newham,London,51.54066,0.00572,Entire home/apt,"£60,00",15,2
271815,Outstanding location- NOTTING HILL Flat WithGARDEN,444388,Marie,"",Kensington and Chelsea,London,51.52084,-0.20609,Entire home/apt,"£130,00",28,1
272530,Charming double bedroom zone 1,8066494,Liliana / Daniel,"",Islington,London,51.54046,-0.09883,Private room,"£80,00",43,1
272835,Stay Central! Stay at Ours!,7337548,Ewa,"",Camden,London,51.5382,-0.18906,Entire home/apt,"£105,00",115,2
273941,Studio 20 min from center,1106081,Xenia,"",Lewisham,London,51.45414,0.01046,Entire home/apt,"£45,00",24,1
274740,"★Bright, Sunset View,Modern,Chelsea/Imp.Wharf Apt★",1436390,Maria,"",Hammersmith and Fulham,London,51.47297,-0.18298,Entire home/apt,"£120,00",43,1
274918,"Large 1 Bed apartment (A), wi-fi, sleeps 4",381894,E,"",Merton,London,51.4228,-0.17757,Entire home/apt,"£90,00",14,39
275140,"Great location, direct links to London Bridge!",1438437,D.C.,"",Lewisham,London,51.43958,-0.05342,Entire home/apt,"£112,00",60,4
276082,Bright Clean Double Room-Chingford,1442674,Tosi,"",Waltham Forest,London,51.61598,-0.02244,Private room,"£50,00",17,2
276510,"Ideal 1br apt for 4, nr Oxford St. & Marble Arch",570672,Andy,"",Westminster,London,51.51816,-0.16574,Entire home/apt,"£145,00",59,12
276788,Docklands 2bed+parking - long term possible,321917,Patrick,"",Tower Hamlets,London,51.48767,-0.01189,Entire home/apt,"£89,00",0,2
276888,"Large 2Bedroom  Apartment (B), wi-fi, sleeps 6",381894,E,"",Merton,London,51.42168,-0.17803,Entire home/apt,"£140,00",8,39
277580,2 Bedroom  Cottage (E) London,381894,E,"",Hounslow,London,51.49281,-0.30921,Entire home/apt,"£125,00",6,39
278559,Cute 1 bdr flat quiet road central,1453552,Aya,"",Westminster,London,51.51553,-0.19017,Entire home/apt,"£89,00",6,1
278837,"Central, Comfortable & Convenient",466026,Loanna,"",Southwark,London,51.49643,-0.08635,Private room,"£43,00",86,1
279022,"Maida Vale, modern house with garden and office!",639749,Farzam,"",Westminster,London,51.52864,-0.18484,Entire home/apt,"£950,00",0,2
279769,Clean double room,1458748,Anthony,"",Tower Hamlets,London,51.50996,0.00012,Private room,"£70,00",0,1
280234,201 studio for upto 3 people in Soho London comfy,1365824,Jenny,"",Westminster,London,51.51097,-0.13103,Private room,"£90,00",314,16
280894,"1 double-bed modern bright flat, SE1 (Borough Mkt)",1464452,Maria And Rino,"",Southwark,London,51.49929,-0.08871,Entire home/apt,"£115,00",23,1
281563,Double Room in  Edwardian House,1467581,Philip,"",Ealing,London,51.51428,-0.26447,Private room,"£50,00",67,1
282198, Georgian Aparment in Bloomsbury,1413029,Lucy,"",Camden,London,51.52371,-0.11496,Entire home/apt,"£124,00",76,1
282299,Room in friendly house share,1471370,Jamie,"",Hackney,London,51.559,-0.07363,Private room,"£45,00",0,1
282329,Cozy Room in Covent Garden,169150,Lucy,"",Westminster,London,51.51474,-0.13071,Private room,"£89,00",16,5
282846,double room for female only,1473649,Hoda,"",Brent,London,51.58588,-0.25342,Private room,"£50,00",0,1
283569,Spacious luxury 2 bedroom apartment,1476754,Nina,"",Ealing,London,51.50707,-0.24764,Entire home/apt,"£92,00",17,4
284423,Stylish apartment in trendy Dalston,1477718,Ellie,"",Hackney,London,51.54648,-0.0719,Entire home/apt,"£89,00",28,1
284437,Bright Guest Suite | Private Bathroom,762736,Lydia,"",Lewisham,London,51.46865,-0.0433,Private room,"£75,00",10,5
284532,COSY STUDIO-FLAT WITH A GREAT  VIEW,1481412,Luca,"",Hackney,London,51.52839,-0.0757,Entire home/apt,"£100,00",39,1
284603,Notting Hill church stay in Heaven!,1481851,Tania,"",Westminster,London,51.51594,-0.19817,Entire home/apt,"£210,00",2,1
286675,APARTMENT IN NORTH WEST LONDON,1491611,Nora,"",Harrow,London,51.58202,-0.3768,Entire home/apt,"£50,00",89,1
288410,Apartment in the heart of Bayswater,1357630,Chung Han,"",Westminster,London,51.5115,-0.18749,Entire home/apt,"£250,00",25,2
288828,Gorgeous Modern 3 Bed Flat in Willesden Green,737248,Ragnhild,"",Brent,London,51.53606,-0.23576,Entire home/apt,"£102,00",0,1
288857,"London Bridge, Zipstays, Dbl/Twin beds",1500877,John,"",Southwark,London,51.50507,-0.08375,Entire home/apt,"£275,00",16,2
289422,Double Bedroom in Victorian House,862386,Veneranda And Leo,"",Newham,London,51.52132,0.02306,Private room,"£45,00",40,7
289802,Single room in Victorian house,862386,Veneranda And Leo,"",Newham,London,51.52116,0.02515,Private room,"£45,00",36,7
290233,Executive House for Olypmic 2012,1506151,Portia,"",Newham,London,51.53625,0.0048,Entire home/apt,"£572,00",0,1
290368,"The Gold Suite, The Villes B&B",1506599,Leah,"",Hammersmith and Fulham,London,51.47886,-0.20567,Private room,"£125,00",0,3
290376,"The Red Room, The Ville's B&B",1506599,Leah,"",Hammersmith and Fulham,London,51.47902,-0.20582,Private room,"£105,00",1,3
290378,"The Orange Room, The Ville's B&B",1506599,Leah,"",Hammersmith and Fulham,London,51.4785,-0.20686,Private room,"£105,00",1,3
290923,Architect designed Camden canalside townhouse,1508385,Neema,"",Camden,London,51.54167,-0.14058,Entire home/apt,"£275,00",17,1
291317,Luxury room to let in London,1509847,Tony,"",Harrow,London,51.62137,-0.2978,Private room,"£60,00",0,1
291731,FREE WIFI Double room in SW London,1254028,Matt,"",Lambeth,London,51.43027,-0.12881,Private room,"£29,00",1,2
294177,Compact living cosy studio flat in London,1521032,Oliver,"",Barnet,London,51.59228,-0.25644,Entire home/apt,"£50,00",110,5
294247,Double Room With Wi-Fi in Zone 2,1521435,Milena,"",Hammersmith and Fulham,London,51.48794,-0.21467,Private room,"£150,00",217,1
294315,Quality Affordable Apartment,1521032,Oliver,"",Barnet,London,51.59369,-0.25663,Entire home/apt,"£70,00",66,5
294887,A people person awaits you here!,1527176,Gill,"",Waltham Forest,London,51.57505,0.00514,Private room,"£34,00",43,1
295222,Self Contained Bedroom,1525125,Ernest,"",Ealing,London,51.5206,-0.34408,Private room,"£86,00",0,1
296720,bedroom to rent in SW17 - London,1530293,Carolina,"",Merton,London,51.41885,-0.16645,Private room,"£45,00",0,1
298246,Entire Apartment short/long stay,1254028,Matt,"",Lambeth,London,51.43021,-0.12722,Entire home/apt,"£135,00",0,2
299374,Cheap London Wembley apartment !!!,1542753,Yvonne,"",Brent,London,51.55763,-0.30246,Entire home/apt,"£39,00",167,1
