id,name,host_id,host_name,neighbourhood_group,neighbourhood,city,latitude,longitude,room_type,price,number_of_reviews,calculated_host_listings_count
471106,Designer Beach home for Easter 2019,1677860,David,"",Manly,Sydney,"-33,7940000","151,2783605",Entire home/apt,"$375,00",2,2
472566,Manly Sunshine Cottage - quiet family retreat,2343880,Clive & Terese,"",Manly,Sydney,"-33,7835000","151,2744415",Entire home/apt,"$264,00",50,1
474371,3B Terrace - Architect designed,2351917,James,"",Sydney,Sydney,"-33,9017000","151,1851616",Entire home/apt,"$251,00",5,2
475512,"Sunny Bondi Studio with Garage, Pool and Balcony",2357596,Loretta,"",Waverley,Sydney,"-33,8928000","151,2640068",Entire home/apt,"$109,00",53,1
475557,Town house right in the city,788899,"Khalid, Felicity, Savi & Yasi","",Sydney,Sydney,"-33,8797000","151,2001852",Entire home/apt,"$350,00",68,1
481472,Exclusive Bondi Apartment BondiVIEW,2384993,Sal,"",Waverley,Sydney,"-33,8958000","151,2657666",Entire home/apt,"$155,00",6,1
492064,Tamarama Bondi Beachside Studio,2416111,Philip,"",Waverley,Sydney,"-33,8990000","151,2714547",Entire home/apt,"$174,00",56,1
496747,"Bondi, Sydney, room in cosy flat",2453312,Kit,"",Waverley,Sydney,"-33,8929000","151,2681907",Private room,"$71,00",1,1
498008,In The Heart of Sydney CBD ! WIFI,2351093,Mirko,"",Sydney,Sydney,"-33,8630000","151,2122189",Entire home/apt,"$270,00",269,2
499631,Lugarno Lodge Garden Apartment,2465634,Steven,"",Hurstville,Sydney,"-33,9863000","151,0411031",Entire home/apt,"$90,00",15,1
501265,Maroubra Studio,2473542,Colleen And Michael,"",Randwick,Sydney,"-33,9370000","151,2327391",Entire home/apt,"$90,00",100,1
501382,Sydney Parkside Apartment,2473959,Louise,"",Randwick,Sydney,"-33,9026000","151,2242064",Entire home/apt,"$100,00",58,1
503025,Ultimate 2-bed luxury apartment in prime location,589529,Mark & Luce,"",Waverley,Sydney,"-33,8861000","151,2695895",Entire home/apt,"$429,00",5,1
509133,Bondi Garden Apartment,2509326,Cat,"",Waverley,Sydney,"-33,8810000","151,2712593",Entire home/apt,"$98,00",26,3
510654,Bondi Beauty - 400m to Bondi Beach!,2516280,Zoe,"",Waverley,Sydney,"-33,8875000","151,2739451",Entire home/apt,"$251,00",2,1
513859,Modern apartment - close to CBD,580432,Sub Szabolcs,"",Sydney,Sydney,"-33,8712000","151,2277181",Entire home/apt,"$100,00",4,1
516032,Position Position - Newtown Wilson St Loft,2529298,Cheryl,"",Sydney,Sydney,"-33,8958000","151,1832914",Entire home/apt,"$150,00",42,1
531423,Room 70m from Bondi Beach,2610970,Tom,"",Waverley,Sydney,"-33,8895000","151,2720706",Private room,"$71,00",17,2
537851,The little Manly getaway :),2642660,Daniel,"",Manly,Sydney,"-33,8028000","151,2897943",Entire home/apt,"$109,00",131,1
539231,Newport Beach Sydney Ocean View,2649331,Ann-Maree & Malcolm,"",Pittwater,Sydney,"-33,6490000","151,3192704",Entire home/apt,"$199,00",127,1
540974,Walk to Bondi Beach apartment!,2566971,Julia,"",Waverley,Sydney,"-33,8793000","151,2749799",Entire home/apt,"$109,00",13,1
542464,Newtown Darlington Suites- Grd.Flr.,2091917,Lloyd,"",Sydney,Sydney,"-33,8932000","151,1898287",Entire home/apt,"$187,00",95,1
555783,Trendy Apartment in Perfect Surry Hills Location,2733544,Mathieu,"",Sydney,Sydney,"-33,8897000","151,2064148",Entire home/apt,"$251,00",33,1
555789,"Stunning, Darling Harbour Apartment",2733553,Jodi,"",Sydney,Sydney,"-33,8769000","151,1985041",Entire home/apt,"$145,00",10,1
556348,Million $$ Views 1 Bdr Potts Point,1189963,Adele,"",Sydney,Sydney,"-33,8699000","151,2226202",Entire home/apt,"$215,00",0,1
557967,3 BEDROOMS & POOL IN SYDNEY BEACHES,2743479,Anita,"",Warringah,Sydney,"-33,7370000","151,2701666",Entire home/apt,"$180,00",0,1
564646,Bondi Hideaway,2777137,Paul,"",Waverley,Sydney,"-33,8908000","151,2557973",Entire home/apt,"$239,00",9,1
567357,Old/ModernTerrace house inner city.,2785341,Peter,"",Sydney,Sydney,"-33,8915000","151,2118020",Entire home/apt,"$400,00",1,2
571772,Wonderland at Tamarama Beach,506662,Davo,"",Waverley,Sydney,"-33,8981000","151,2700104",Entire home/apt,"$320,00",4,1
579078,"Nice and Cosy, Great Location BONDI",2848283,Svenja,"",Waverley,Sydney,"-33,8939000","151,2719679",Private room,"$48,00",115,1
583321,"Close to famous Bondi Beach ,",2874517,Ross,"",Waverley,Sydney,"-33,8898000","151,2641836",Private room,"$90,00",120,1
587669,Palm Beach-Magnificent ocean views!,2908016,Bobbie,"",Pittwater,Sydney,"-33,6043000","151,3323866",Entire home/apt,"$450,00",57,1
589989,Private Room - Beach Apartment,2911473,Julian,"",Waverley,Sydney,"-33,8941000","151,2671470",Private room,"$65,00",48,2
591662,Breathtaking beach and ocean views,1468090,Rahel,"",Waverley,Sydney,"-33,8959000","151,2720217",Entire home/apt,"$251,00",32,2
592309,Coogee Beachside Garden Apartment,2076170,Felicity,"",Randwick,Sydney,"-33,9205000","151,2565659",Entire home/apt,"$199,00",36,2
593481,LovelyStudio Near Sydney University,2931096,Kellie,"",Sydney,Sydney,"-33,8917000","151,1949913",Entire home/apt,"$109,00",65,1
594776,Light  Room In Coogee near Beach,2938681,Shushann,"",Randwick,Sydney,"-33,9156000","151,2514769",Private room,"$55,00",19,1
594779,Sydney Prestige Bondi Junction home,2937838,Suz,"",Waverley,Sydney,"-33,8957000","151,2428382",Entire home/apt,"$590,00",1,1
595031,Ultimate Beach Holiday,2940156,Sandra-Lee,"",Randwick,Sydney,"-33,9407000","151,2577023",Entire home/apt,"$300,00",2,1
606519,Early Beach Walk B&B - Malabar,3004325,Mireille,"",Randwick,Sydney,"-33,9722000","151,2524630",Private room,"$100,00",0,1
614739,"Big, bright room in Stanmore house",3048738,Elise,"",Marrickville,Sydney,"-33,8901000","151,1681509",Private room,"$46,00",2,1
616822,Apartment One by Contemporary Hotels,3046924,Contemporary Hotels,"",Sydney,Sydney,"-33,8767000","151,2171920",Entire home/apt,"$395,00",5,35
619474,Potts Point Apt - Dance loft conv,1261500,Hugh,"",Sydney,Sydney,"-33,8724000","151,2232742",Entire home/apt,"$140,00",231,5
622670,Bed and breakfast in friendly house,3087031,Frances,"",Lane Cove,Sydney,"-33,8320000","151,1665863",Private room,"$54,00",80,3
633322,Sunny Garden Apartment at Manly Beach,3152466,Leah,"",Manly,Sydney,"-33,8020000","151,2887422",Entire home/apt,"$195,00",85,1
633795,Bondi Beach summer house,3608297,Ruth,"",Waverley,Sydney,"-33,8815000","151,2768613",Entire home/apt,"$275,00",1,1
634443,Apartment in Inner West - Sydney,967089,Carmel,"",Marrickville,Sydney,"-33,9007000","151,1648363",Entire home/apt,"$90,00",0,2
634581,Cosy Cottage close to Transport!,3160934,Sue,"",Ryde,Sydney,"-33,8026000","151,0871909",Entire home/apt,"$120,00",131,1
634590,Rose Bay - 10mins to CBD and Bondi,2427911,Lennon,"",Woollahra,Sydney,"-33,8761000","151,2638778",Entire home/apt,"$400,00",4,1
637986,"Harbour Views, Resort Facilities!",2166490,Dan,"",Sydney,Sydney,"-33,8763000","151,2194399",Entire home/apt,"$251,00",12,1
639470,Live like a local,1288103,Anna,"",Sydney,Sydney,"-33,8819000","151,2182328",Entire home/apt,"$120,00",9,2
642749,Balmain Beautiful Family Home,3213327,Bronwyn & Ben,"",Leichhardt,Sydney,"-33,8610000","151,1873202",Entire home/apt,"$750,00",6,1
646516,Beautiful North Bondi Family Home H415,3240886,Lisa,"",Waverley,Sydney,"-33,8787000","151,2758417",Entire home/apt,"$449,00",4,1
646532,Newport Beach B&B - Great Room!,355522,Dennis,"",Pittwater,Sydney,"-33,6501000","151,3209922",Private room,"$150,00",77,3
651796,"Maroubra Junction, Eastern Suburbs",3275877,Elle,"",Randwick,Sydney,"-33,9465000","151,2424267",Shared room,"$75,00",0,1
652063,Room near a Lovely Beach & Airport,3277162,Hernan,"",Rockdale,Sydney,"-33,9672000","151,1506082",Private room,"$43,00",309,1
653240,"Double Room, Bondi Junction, Sydney.",3284546,Nan,"",Waverley,Sydney,"-33,8961000","151,2532583",Private room,"$78,00",163,1
653284,Bondi Beach Pad (50 Meters to Surf),3284687,Charlotte,"",Waverley,Sydney,"-33,8911000","151,2838525",Entire home/apt,"$190,00",2,1
653534,Specious House in Bondi,3287072,Galit,"",Waverley,Sydney,"-33,8824000","151,2710319",Entire home/apt,"$180,00",0,1
655236,Lovely large family home in Pymble,3296933,Kristen And Kay,"",Ku-Ring-Gai,Sydney,"-33,7601000","151,1359218",Entire home/apt,"$390,00",9,1
655953,"Bondi, Bondi Beach, Apartment",3303253,Dan,"",Waverley,Sydney,"-33,8855000","151,2746219",Entire home/apt,"$275,00",9,1
659009,Sky Loft by Contemporary Hotels,3046924,Contemporary Hotels,"",Sydney,Sydney,"-33,8770000","151,2220235",Entire home/apt,"$1501,00",13,35
659176,Amazing Surry Hills Sydney Centre 1,1185139,Sophia,"",Sydney,Sydney,"-33,8808000","151,2165295",Private room,"$60,00",3,1
659320,Bondi Beach apartment,2911473,Julian,"",Waverley,Sydney,"-33,8934000","151,2665678",Entire home/apt,"$199,00",17,2
661144,Excellent location: Bondi Junction,3337868,Dante,"",Waverley,Sydney,"-33,8953000","151,2511270",Private room,"$75,00",21,1
664353,Balmain East Charm,2551056,Carolyn,"",Leichhardt,Sydney,"-33,8558000","151,1923490",Entire home/apt,"$136,00",69,1
665778,"Walk to Harbor Bridge, Lux 3BD House",3365507,Yolanda,"",North Sydney,Sydney,"-33,8303000","151,2026587",Entire home/apt,"$329,00",5,1
669866,Dee Why Beach Cottage!,1139956,The Redden's,"",Warringah,Sydney,"-33,7460000","151,2814247",Private room,"$120,00",0,1
671651,Bondi Beach & City Convenience,3356471,Monica,"",Waverley,Sydney,"-33,8926000","151,2528476",Private room,"$50,00",36,3
677230,Beautiful Water Views,576873,Morgan,"",Sydney,Sydney,"-33,8712000","151,2304368",Entire home/apt,"$69,00",15,1
678711,Private ensuite in NYstyle loft APT,3437803,Michael,"",Sydney,Sydney,"-33,8795000","151,2107342",Private room,"$96,00",17,2
679121,"Terrace house in Glebe, Sydney",3456474,Anne & James,"",Sydney,Sydney,"-33,8807000","151,1855669",Entire home/apt,"$350,00",3,1
686805,FAB SELF CONTAINED STUDIO IN SYDNEY,3437247,Max,"",Sydney,Sydney,"-33,8759000","151,2220535",Entire home/apt,"$133,00",291,3
694483,Private Big Room In Flat Fully Furnished Rose Bay,3554369,John,"",Waverley,Sydney,"-33,8609000","151,2798590",Private room,"$43,00",5,1
698337,Lovely resort-style home near beach,3579459,Matthew,"",Randwick,Sydney,"-33,9090000","151,2606733",Entire home/apt,"$975,00",0,1
698338,Own Private House in North Bondi,3579400,Tom,"",Waverley,Sydney,"-33,8846000","151,2771967",Entire home/apt,"$109,00",13,1
698401,Modern inner city Sydney terrace,3579902,Esti,"",Sydney,Sydney,"-33,8947000","151,2142841",Entire home/apt,"$170,00",1,1
698667,Manly Beach,3511362,Bevan & Jen,"",Manly,Sydney,"-33,7868000","151,2855816",Entire home/apt,"$220,00",18,1
699480,★ Executive Home - Walk to Bondi Beach ★,3587767,Marek,"",Waverley,Sydney,"-33,8941000","151,2697377",Entire home/apt,"$120,00",70,1
701180,Sunny apartment Inner West Sleeps 4,3255027,Antoinette,"",Canterbury,Sydney,"-33,9087000","151,1114280",Entire home/apt,"$91,00",31,1
701670,Beautiful Bushland Retreat Sydney,3600837,Maryellen,"",Sutherland Shire,Sydney,"-34,0416000","151,0675231",Entire home/apt,"$96,00",188,2
701914,Family Friendly House in Randwick,2688277,Jennifer,"",Randwick,Sydney,"-33,9230000","151,2455472",Entire home/apt,"$397,00",4,1
703003,SYDNEY INNER CITY SANCTUARY,3609508,Elise,"",Sydney,Sydney,"-33,8775000","151,2258473",Entire home/apt,"$190,00",67,10
706428,The Chee Bondi - Beach Studio 06,3630693,The Chee Bondi,"",Waverley,Sydney,"-33,8899000","151,2720799",Entire home/apt,"$186,00",54,7
706542,PINK POOL VIEW PRIVATE ROOM,3631357,Marianne And Martin,"",Warringah,Sydney,"-33,7538000","151,2601317",Private room,"$65,00",3,5
708819,Absolute privacy 5 min to rails. Comfort in nature,825199,Askar And Zara,"",Ku-Ring-Gai,Sydney,"-33,7494000","151,1448148",Entire home/apt,"$115,00",30,2
709066,Comfortable family house- Kingsford,3648078,Camille,"",Botany Bay,Sydney,"-33,9271000","151,2232736",Entire home/apt,"$198,00",0,3
709132,Beautiful Studio in Elizabeth Bay,3646018,Jennifer,"",Sydney,Sydney,"-33,8717000","151,2306288",Entire home/apt,"$53,00",0,1
714131,Surry Hills:Luxury Apartment & Pool,3677397,Lili,"",Sydney,Sydney,"-33,8869000","151,2088703",Entire home/apt,"$93,00",2,1
718597,The Ranger's Cottage Manly,3706591,Felicity,"",Manly,Sydney,"-33,8013000","151,2657533",Entire home/apt,"$220,00",37,1
720697,BRONTE BEAUTY,3720538,Ian,"",Waverley,Sydney,"-33,9064000","151,2624850",Entire home/apt,"$129,00",17,1
720836,Sunny 2 bedroom Apartment Bondi,3523466,Malin,"",Waverley,Sydney,"-33,8916000","151,2673068",Entire home/apt,"$195,00",9,3
724282,Private room + own bathroom in modern city apptmt.,3744314,Gareth,"",Sydney,Sydney,"-33,8949000","151,2124956",Private room,"$100,00",3,1
725235,Harbourside Apartment in Sydney,3750190,Gary,"",Leichhardt,Sydney,"-33,8474000","151,1848081",Entire home/apt,"$198,00",66,1
725541,"City on Your Doorstep from a Vibrant, Elegant Home",1943399,Paul And Raymond,"",Sydney,Sydney,"-33,8921000","151,2000713",Entire home/apt,"$136,00",391,3
725832,Newly Renovated house City Inner East,975628,Vivien,"",Sydney,Sydney,"-33,9099000","151,1994966",Private room,"$55,00",9,3
726883,Charming & Comfy in Annandale - 1,3764639,Wyatt,"",Leichhardt,Sydney,"-33,8811000","151,1680098",Private room,"$75,00",95,3
728222,Views to die for & use VW Golf GTi for Free,1428280,Carl,"",Woollahra,Sydney,"-33,8705000","151,2358714",Entire home/apt,"$999,00",4,1
730113,Bronte Charm by the Beach!,3796216,Adriana,"",Waverley,Sydney,"-33,9042000","151,2582741",Private room,"$120,00",2,1
731503,Private Airy Room with Bush Views & Big Pool.,3631357,Marianne And Martin,"",Warringah,Sydney,"-33,7551000","151,2604119",Private room,"$65,00",12,5
731529,Goldilocks Small Double Room,3631357,Marianne And Martin,"",Warringah,Sydney,"-33,7557000","151,2606358",Private room,"$55,00",9,5
731535,Wake Up on Beautiful Sydney Harbour,3807624,Primrose,"",Woollahra,Sydney,"-33,8734000","151,2398986",Private room,"$125,00",175,1
733291,"Lovely, kid-friendly 2 bdrm! Discounted for Jan!",3540546,Kellie,"",Waverley,Sydney,"-33,8931000","151,2709533",Entire home/apt,"$320,00",4,1
733601,Balmain Waterfront Apartment Room!,3823022,Jeanette,"",Leichhardt,Sydney,"-33,8588000","151,1685728",Private room,"$100,00",115,2
737561,Manly Seachange! 4 Bed Family Home,3843912,Jan,"",Manly,Sydney,"-33,7922000","151,2798835",Entire home/apt,"$399,00",13,1
739849,"Garden apartment, great location!",3870460,Matthew,"",Waverley,Sydney,"-33,8939000","151,2655090",Entire home/apt,"$295,00",7,1
740157,"'Clovelly Art House': large garden apt, near beach",3859129,Phil & Lisa,"",Randwick,Sydney,"-33,9124000","151,2604205",Entire home/apt,"$195,00",74,1
740222,Unique Surry Hills Terrace,1150262,Tamara,"",Sydney,Sydney,"-33,8821000","151,2104992",Entire home/apt,"$186,00",52,1
741598,Ocean Villa close to Bondi Beach,3881804,Carole,"",Waverley,Sydney,"-33,8759000","151,2819313",Entire home/apt,"$1101,00",0,1
741678,Luxury Designer home with 4 bedrooms and garden,2374584,Dorothee,"",Randwick,Sydney,"-33,9152000","151,2436972",Entire home/apt,"$630,00",0,1
743357,Modern apartment with garden in Bondi,3222787,Carolyn,"",Waverley,Sydney,"-33,8938000","151,2673083",Entire home/apt,"$197,00",8,1
745024,Great North Walk! Single Room,1540160,Linda,"",Hornsby,Sydney,"-33,6950000","151,0999978",Private room,"$65,00",14,2
745467,Holiday house near the beach in Maroubra.,2532222,Guy,"",Randwick,Sydney,"-33,9443000","151,2548530",Entire home/apt,"$190,00",10,1
746199,Stylish Penthouse Surry Hills Apt,3914302,Carly,"",Sydney,Sydney,"-33,8793000","151,2135190",Entire home/apt,"$100,00",31,1
746386,Cool Bondi Beach Apartment,3916228,Anna,"",Waverley,Sydney,"-33,8887000","151,2785305",Entire home/apt,"$174,00",5,1
746657,Close to the Bondi Beach Lifestyle,3591446,Simon,"",Waverley,Sydney,"-33,8852000","151,2817389",Entire home/apt,"$900,00",0,1
747430,Townhouse-style apartment - Redfern,3504022,Bronwen,"",Sydney,Sydney,"-33,8985000","151,2131062",Entire home/apt,"$320,00",4,1
749878,Studio Close to City Good Neighbor,3941609,John,"",Leichhardt,Sydney,"-33,8721000","151,1646050",Entire home/apt,"$71,00",22,1
750029,new york at bondi beach: LOCATION !!!,3943095,Sean,"",Waverley,Sydney,"-33,8902000","151,2721143",Entire home/apt,"$450,00",2,1
750087,Sunny apartment in Bondi Beach,3943527,Ines,"",Waverley,Sydney,"-33,8905000","151,2717849",Entire home/apt,"$150,00",4,2
750274,Sydney City Home in Historic Rocks,3720786,Lachlan,"",Sydney,Sydney,"-33,8608000","151,2058210",Entire home/apt,"$300,00",338,1
750830,The Chee Bondi- Beach Studio 03,3630693,The Chee Bondi,"",Waverley,Sydney,"-33,8900000","151,2720851",Entire home/apt,"$190,00",51,7
751568,Designer's Terrace Hip Centre Syd,334978,Cc,"",Sydney,Sydney,"-33,8983000","151,1854167",Entire home/apt,"$235,00",35,1
752730,Bronte Maison,3959391,Rafael,"",Waverley,Sydney,"-33,9022000","151,2639341",Entire home/apt,"$800,00",3,1
752978,Balmoral Beach Cottage with Garden,3645455,Tracey,"",Mosman,Sydney,"-33,8271000","151,2490537",Entire home/apt,"$651,00",4,2
754366,Fab family home in central Sydney,3969672,Harry,"",Woollahra,Sydney,"-33,8793000","151,2299796",Entire home/apt,"$651,00",7,1
754387,Sun-filled Art Deco Beach pad in heart of Manly!,3969786,Olivia And Michael,"",Manly,Sydney,"-33,8004000","151,2871171",Entire home/apt,"$285,00",37,1
755619,LUXURY MANLY BEACH APARTMENT,3976940,Jiro,"",Manly,Sydney,"-33,7981000","151,2890196",Private room,"$154,00",4,1
758750,DESIGNER SURRY HILLS TERRACE HOUSE,255645,Z&B,"",Sydney,Sydney,"-33,8872000","151,2159399",Private room,"$148,00",48,1
759168,"CHRISTMAS + NEW YR RENTAL, 200M from bondi beach!",4000268,Anna,"",Waverley,Sydney,"-33,8886000","151,2769078",Entire home/apt,"$251,00",1,1
759218,Fully furnished 60's style studio,4001925,Kaz,"",Marrickville,Sydney,"-33,8942000","151,1695650",Entire home/apt,"$73,00",23,1
759343,Lovely 3 bd (Xmas only) terrace,3884390,Rachel,"",Sydney,Sydney,"-33,8905000","151,1961153",Entire home/apt,"$300,00",5,1
760815,Designer Studio in Paddington,459562,Sasha & Daniel,"",Sydney,Sydney,"-33,8925000","151,2303294",Entire home/apt,"$100,00",9,1
761223,Bondi rd. 2br luxury apartment,3742271,Yair,"",Waverley,Sydney,"-33,8939000","151,2613889",Entire home/apt,"$309,00",51,1
765619,Northview Villa by Contemporary Hotels,3046924,Contemporary Hotels,"",Pittwater,Sydney,"-33,5939000","151,3246173",Entire home/apt,"$1250,00",3,35
765765,Beachside Love Shack Bronte,490291,Ingrid,"",Waverley,Sydney,"-33,9041000","151,2665868",Entire home/apt,"$210,00",30,2
766969,Bondi Summer Beach House,11047,Brad,"",Waverley,Sydney,"-33,8821000","151,2753759",Entire home/apt,"$500,00",3,1
767138,#1 rooftop view in Sydney!!!,1410765,Scott,"",Sydney,Sydney,"-33,8639000","151,2262027",Entire home/apt,"$65,00",46,1
767295,Refurbished! Spacious & Modern Walk to CBD,3809995,Charlotte,"",Sydney,Sydney,"-33,8730000","151,2226030",Entire home/apt,"$136,00",311,2
768091,Delightful Bondi Beach House.,3932725,Paul,"",Waverley,Sydney,"-33,8914000","151,2638225",Entire home/apt,"$360,00",7,2
768251,Bondi Beachside apartment + pool,228864,Craig,"",Waverley,Sydney,"-33,8995000","151,2714395",Entire home/apt,"$145,00",91,3
769833,Charming 1880s Newtown Terrace,2424664,Toby,"",Marrickville,Sydney,"-33,8965000","151,1777917",Entire home/apt,"$251,00",5,1
770164,Cozy room in a big city,4059587,Emily,"",Marrickville,Sydney,"-33,8913000","151,1595961",Private room,"$50,00",0,1
771147,Apartment with Water Views,4068265,Daniela,"",Mosman,Sydney,"-33,8164000","151,2436998",Private room,"$80,00",2,1
771920,Home from home room in Sydney house,2594223,Danielle,"",Lane Cove,Sydney,"-33,8071000","151,1594054",Private room,"$100,00",12,1
773492,"Comfy Room+Brekky,Fab View+Loc, Sydney! With wine!",4072802,Summer,"",Randwick,Sydney,"-33,9044000","151,2241441",Private room,"$107,00",26,2
773969,Bondi Beach cove home away from home,4063419,Bartley,"",Waverley,Sydney,"-33,8832000","151,2804170",Entire home/apt,"$500,00",2,1
775101,Manly Harbourside - entire apartment,4088777,Holland,"",Manly,Sydney,"-33,8010000","151,2865933",Entire home/apt,"$350,00",24,1
775552,Balmoral beach Garden Oasis  Mosman,2650727,Robbie,"",Mosman,Sydney,"-33,8265000","151,2478652",Entire home/apt,"$190,00",134,1
