id;name;host_id;host_name;neighbourhood_group;neighbourhood;city;room_type;price;usd;minimum_nights;number_of_reviews;calculated_host_listings_count;availability_365;tipo disponibilidad;tipo host
426809;it's cute and focal! Nice staying!;2122261;Federico;-;TICINESE;Milán;Entire home/apt;105;121,8;1;10;1;363;Disponibilidad alta;particular
426984;Bedroom in Milan at 8th floor!;2122836;Rosario;-;RIPAMONTI;Milán;Private room;38;44,08;1;20;1;89;Disponibilidad baja;particular
427036;room in zona tortona milano centre;2123038;Stefano;-;TORTONA;Milán;Private room;30;34,8;2;3;2;358;Disponibilidad alta;particular
427204;Perfect flat for Fuorisalone and Salone del mobile;2123703;Margherita;-;FORZE ARMATE;Milán;Entire home/apt;120;139,2;3;11;1;191;Disponibilidad alta;particular
427820;Stanza singola in Chinatown;1917346;Marco;-;SARPI;Milán;Private room;65;75,4;1;72;1;365;Disponibilidad alta;particular
428714;Cozy 2 to 4ppl apartment in Milan!;2131083;Matteo;-;BAGGIO;Milán;Entire home/apt;75;87;3;9;2;362;Disponibilidad alta;particular
428754;Appartamento con giardino e metrò;2131220;Giulia;-;BANDE NERE;Milán;Entire home/apt;120;139,2;3;3;1;365;Disponibilidad alta;particular
429124;silenziosa stanza singola in centro;2132849;Giovanni;-;GHISOLFA;Milán;Private room;76;88,16;1;0;1;365;Disponibilidad alta;particular
430409;Charming apartment in Milan;2139606;Giusi;-;S. CRISTOFORO;Milán;Entire home/apt;65;75,4;2;20;1;283;Disponibilidad alta;particular
430787;Very nice apartment;172394;Peter;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;45;52,2;2;22;1;284;Disponibilidad alta;particular
431265;Room in the heart of Navigli area;2143365;Matteo;-;NAVIGLI;Milán;Private room;55;63,8;1;113;1;314;Disponibilidad alta;particular
431719;Stroll to the Duomo from a Plush Penthouse Apartment;1467265;Ferdinando;-;DUOMO;Milán;Entire home/apt;671;778,36;3;9;1;89;Disponibilidad baja;particular
431730;Room with private kitchen and bathroom.;2146595;Sabina E Federico;-;DE ANGELI - MONTE ROSA;Milán;Private room;35;40,6;2;73;1;87;Disponibilidad baja;particular
431791;King Room close to the metro.;2146940;Sonia;-;BARONA;Milán;Private room;50;58;1;6;1;364;Disponibilidad alta;particular
432373;SALONE DEL MOBILE - Design Week;5476690;Alessandro;-;CITTA' STUDI;Milán;Entire home/apt;130;150,8;3;0;1;0;Disponibilidad baja;particular
432492;Charming little loft central Milan;2129715;Roberto;-;PAGANO;Milán;Entire home/apt;82;95,12;3;6;1;256;Disponibilidad alta;particular
434334;ROOFTOP APARTMENT-DUOMO - Disinfection protocols;2158387;Michelangelo;-;DUOMO;Milán;Entire home/apt;110;127,6;2;400;1;98;Disponibilidad baja;particular
434379;Cool apartment in the city center;2158679;Annabella;-;MAGENTA - S. VITTORE;Milán;Entire home/apt;74;85,84;7;10;5;173;Disponibilidad media;profesional
440465;Ideal room for your Milan experience;2188448;Carmelo;-;STADERA;Milán;Private room;27;31,32;1;89;3;365;Disponibilidad alta;profesional
444747;DELICIOUS FLAT IN MILAN DOWNTOWN;2210110;Ana;-;ISOLA;Milán;Entire home/apt;130;150,8;2;0;1;365;Disponibilidad alta;particular
445662;SpecialOffer for students in Milano;503840;Andre & A.;-;ISOLA;Milán;Private room;39;45,24;5;38;4;160;Disponibilidad media;profesional
447222;Nice appartament near Navigli;2220663;Cecilia;-;S. CRISTOFORO;Milán;Entire home/apt;85;98,6;2;8;1;223;Disponibilidad alta;particular
451086;Moscova next to Parco Sempione studio;2240559;Fabrizia;-;SARPI;Milán;Entire home/apt;95;110,2;2;48;2;261;Disponibilidad alta;particular
451490;Old Milan close to Duomo and Centre;1105076;Rocco;-;DUOMO;Milán;Entire home/apt;74;85,84;5;149;2;320;Disponibilidad alta;particular
452624;MM Bande Nere Attico con mansarda;2248244;Cristina;-;BANDE NERE;Milán;Entire home/apt;85;98,6;2;4;2;363;Disponibilidad alta;particular
455638;DUOMO 5 stops subway, ALL INCLUSIVE;2264775;La Tilleria;-;PADOVA;Milán;Entire home/apt;45;52,2;1;34;1;0;Disponibilidad baja;particular
455763;Room in a Yellow Design Flat;2265512;Miki&Liza;-;ISOLA;Milán;Private room;38;44,08;4;71;2;0;Disponibilidad baja;particular
459147;Nice studio in Porta Venezia area;2282494;Caterina;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;61;70,76;1;30;1;310;Disponibilidad alta;particular
460175;pedestrian area in  milano heart;1621852;Studiocamillasanti;-;SARPI;Milán;Private room;115;133,4;1;0;6;358;Disponibilidad alta;profesional
461208;Central charming cozy, fully equipped.;2292369;Erica;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;70;81,2;2;64;1;0;Disponibilidad baja;particular
462027;Quiet island in the heart of Milano;1790476;Giuseppe;-;DUOMO;Milán;Entire home/apt;120;139,2;2;49;1;0;Disponibilidad baja;particular
462229;Private room&private bathroom-WIFI;2146187;Carolina;-;VIALE MONZA;Milán;Private room;44;51,04;2;11;2;365;Disponibilidad alta;particular
464371;"EXPO - Nice loft in Milan ""Navigli""";2295783;Licia;-;S. CRISTOFORO;Milán;Entire home/apt;120;139,2;2;16;1;364;Disponibilidad alta;particular
466141;Duomo Loft;2173816;Tiziano;-;DUOMO;Milán;Entire home/apt;70;81,2;1;446;1;71;Disponibilidad baja;particular
468028;Cute flat super center Eustachi Lima Buenos L Aires;1998888;Paula Beatrix;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;88;102,08;2;52;1;357;Disponibilidad alta;particular
470276;orange room matrimonial navigli;748765;Bruna;-;NAVIGLI;Milán;Private room;50;58;1;92;4;7;Disponibilidad baja;profesional
470284;single room on navigli canals cente;748765;Bruna;-;NAVIGLI;Milán;Private room;33;38,28;1;13;4;365;Disponibilidad alta;profesional
470295;white doublebed on navigli center;748765;Bruna;-;NAVIGLI;Milán;Private room;35;40,6;1;195;4;354;Disponibilidad alta;profesional
472998;il focolare domestico;2345724;Maria;-;BANDE NERE;Milán;Private room;40;46,4;1;20;1;181;Disponibilidad alta;particular
473121;ExpoDesign_Room Milano;464145;Barbara;-;RIPAMONTI;Milán;Private room;51;59,16;2;0;3;364;Disponibilidad alta;profesional
478445;Cozy flat in Central Milan;2369455;Etelka;-;VIGENTINA;Milán;Entire home/apt;80;92,8;3;13;1;0;Disponibilidad baja;particular
485258;large studio milano - navigli;1552485;Filippo;-;NAVIGLI;Milán;Entire home/apt;30;34,8;30;111;2;305;Disponibilidad alta;particular
491033;Room loft nightlife in Milan Center;1954673;Patrick;-;VIGENTINA;Milán;Private room;59;68,44;30;1;2;362;Disponibilidad alta;particular
494968;CHARMING  APARTMENT WITH GARDEN;2445140;Paolo;-;PARCO LAMBRO - CIMIANO;Milán;Entire home/apt;100;116;1;0;1;0;Disponibilidad baja;particular
494974;FINE STRATEGIC LOFT IN MILAN 15 MIN TO DUOMO;2436853;Sabrina;-;FARINI;Milán;Entire home/apt;41;47,56;4;19;1;191;Disponibilidad alta;particular
496359;Special Rate!!!;2452094;Bed Milano;-;SCALO ROMANA;Milán;Private room;80;92,8;1;0;3;0;Disponibilidad baja;profesional
496612;GORGEOUS 6PEOPLE 10 mins Duomo wif;2452841;Paolo & Yuki;-;PORTA ROMANA;Milán;Entire home/apt;66;76,56;3;105;9;342;Disponibilidad alta;profesional
503986;Beautiful and Cosy Flat in Loreto;1881933;Giovanna;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;53;61,48;3;75;1;0;Disponibilidad baja;particular
504777;Nice flat Fiera/Tortona District!;2482725;Costanza;-;WASHINGTON;Milán;Entire home/apt;90;104,4;3;4;2;191;Disponibilidad alta;particular
509142;Milano centro bilocale vicino Duomo;2509236;Massimo;-;XXII MARZO;Milán;Entire home/apt;82;95,12;3;54;2;0;Disponibilidad baja;particular
509374;milano central  50 mq all parquet;2510220;Claudia;-;SARPI;Milán;Entire home/apt;280;324,8;1;5;2;0;Disponibilidad baja;particular
519218;Charming conveniently located loft;2555271;Chiara;-;MAGENTA - S. VITTORE;Milán;Entire home/apt;88;102,08;1;139;1;96;Disponibilidad baja;particular
524751;Cozy Room | Navigli area SouthMilan;2565563;Carlo;-;STADERA;Milán;Private room;38;44,08;3;21;1;191;Disponibilidad alta;particular
527181;STUDIO FLAT 40 MQ NEXT TO CENTRE;2775290;Eros;-;CITTA' STUDI;Milán;Entire home/apt;60;69,6;365;1;1;365;Disponibilidad alta;particular
530224;Comfy and quiet, great location;2604325;Tomaso;-;LORETO;Milán;Entire home/apt;80;92,8;2;13;2;354;Disponibilidad alta;particular
534099;Delicious apt in the Ticinese;2625153;Elena;-;TICINESE;Milán;Entire home/apt;75;87;3;19;1;178;Disponibilidad media;particular
534431;Double room Navigli/Duomo/Bocconi;429570;Cristina;-;TICINESE;Milán;Private room;50;58;2;141;4;101;Disponibilidad media;profesional
534941;Particolare Open Space sui Navigli;1600274;Patrizia;-;TIBALDI;Milán;Entire home/apt;90;104,4;90;0;3;313;Disponibilidad alta;profesional
536375;Viafarini in residence | Orange;2635009;Viafarini;-;ISOLA;Milán;Entire home/apt;70;81,2;1;39;4;313;Disponibilidad alta;profesional
537021;Camera matrimoniale in Città Studi;2637618;Laura;-;CORSICA;Milán;Private room;40;46,4;1;131;1;359;Disponibilidad alta;particular
538175;Loft with garden on Naviglio Grande;2643876;Barbara;-;S. CRISTOFORO;Milán;Entire home/apt;100;116;10;8;1;53;Disponibilidad baja;particular
538552;CENTRAL CHARMING TERRACE DUOMO VIEW;2389569;Adriano;-;GUASTALLA;Milán;Entire home/apt;84;97,44;2;154;3;220;Disponibilidad alta;profesional
541221;2 rooms apartment in downtown Milan;1442498;Elena;-;TICINESE;Milán;Entire home/apt;89;103,24;1;7;1;45;Disponibilidad baja;particular
544809;2 km DUOMO wifi aircon PortaRomana;2452841;Paolo & Yuki;-;PORTA ROMANA;Milán;Entire home/apt;51;59,16;2;40;9;155;Disponibilidad media;profesional
547588;Garden Loft + parking;2680192;Ilaria;-;GRECO;Milán;Entire home/apt;120;139,2;4;30;2;222;Disponibilidad alta;particular
553285;MILANO CENTRAL LUXURY - 3 BDR - 7 Guests;2718914;Nicola;-;CENTRALE;Milán;Entire home/apt;316;366,56;4;88;30;247;Disponibilidad alta;profesional
564917;Nice single room near Lambrate;1915680;Laura;-;PARCO LAMBRO - CIMIANO;Milán;Private room;25;29;2;7;2;364;Disponibilidad alta;particular
566637;DREAM GARDEN CITY CENTER ON SUBWAY!;2787018;Giulia E Gianluca;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;156;180,96;1;365;3;281;Disponibilidad alta;profesional
567935;Fantastic Apartment in the City Centre;2794370;Ben & Nora;-;TICINESE;Milán;Entire home/apt;58;67,28;3;322;1;328;Disponibilidad alta;particular
568065;44suite - silence - central station milan;502750;Ale & Max;-;CENTRALE;Milán;Entire home/apt;70;81,2;1;231;4;8;Disponibilidad baja;profesional
579191;Elegant Loft Conversion Ex Marble Workshop;2848811;Rita;-;S. CRISTOFORO;Milán;Entire home/apt;95;110,2;3;67;27;365;Disponibilidad alta;profesional
581227;La Cascina;2859483;Lorenzo;-;S. CRISTOFORO;Milán;Entire home/apt;250;290;2;25;2;356;Disponibilidad alta;particular
582623;Bright Apartment in Area Isola;2869541;Giovanna;-;ISOLA;Milán;Entire home/apt;110;127,6;2;45;2;356;Disponibilidad alta;particular
584568;2 B&B in Milan with trees & metro;2880078;Tony;-;GALLARATESE;Milán;Private room;69;80,04;1;57;2;364;Disponibilidad alta;particular
586671;Typical Old Milano house style Navigli Darsena;2892169;Raoul;-;TICINESE;Milán;Entire home/apt;24;27,84;4;86;2;0;Disponibilidad baja;particular
588273;Sempione Park.Cadorna, Castello - Free Fiber WIFI;2579146;Giuliana;-;PAGANO;Milán;Entire home/apt;95;110,2;3;61;4;307;Disponibilidad alta;profesional
589496;Bright center MI subway lines1,2 &3;2787018;Giulia E Gianluca;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;60;69,6;1;195;3;94;Disponibilidad baja;profesional
596139;SPLENDIDO BILOCALE MILANO ZONA UNIVERISTA' BOCCONI;2946287;Mario;-;EX OM - MORIVIONE;Milán;Entire home/apt;38;44,08;7;0;1;303;Disponibilidad alta;particular
601343;SETTALA - Art Déco- 5 pax;1380892;Filiberto;-;CENTRALE;Milán;Entire home/apt;49;56,84;1;588;45;283;Disponibilidad alta;profesional
602405;TICINESE monastery close  DUOMO;2980678;Raffaella;-;TICINESE;Milán;Entire home/apt;220;255,2;5;57;1;33;Disponibilidad baja;particular
605038;Unique Studio Brera Design District;2967857;Valerio Rocco;-;SARPI;Milán;Entire home/apt;86;99,76;2;9;1;132;Disponibilidad media;particular
614814;Lux/Late availability@GaribaldiMM2;3048962;Gayle;-;GARIBALDI REPUBBLICA;Milán;Entire home/apt;90;104,4;2;24;2;0;Disponibilidad baja;particular
618059;Nice Room Bright Apt in Area Isola;2869541;Giovanna;-;ISOLA;Milán;Private room;50;58;3;7;2;365;Disponibilidad alta;particular
621791;Porta Vigentina Triplex in City Center;380378;Officina 360;-;VIGENTINA;Milán;Entire home/apt;180;208,8;4;5;1;46;Disponibilidad baja;particular
625179;central, charming & very italian;3101548;Anna&Roberto;-;XXII MARZO;Milán;Private room;50;58;2;90;1;0;Disponibilidad baja;particular
626619;monolocale  istituto oncologico mi;3110598;Angel;-;RIPAMONTI;Milán;Entire home/apt;60;69,6;1;3;8;363;Disponibilidad alta;profesional
629268;Lussuoso Loft di 110 mq a Milano, Porta Romana;3125883;Francesca;-;PORTA ROMANA;Milán;Entire home/apt;350;406;2;0;1;0;Disponibilidad baja;particular
633734;Comfortable Single Room city center;3154185;Emanuele;-;XXII MARZO;Milán;Private room;79;91,64;1;10;1;365;Disponibilidad alta;particular
638106;2 Stanze tra il Centro e i Navigli;2057564;Elisabetta;-;TICINESE;Milán;Private room;80;92,8;2;9;3;0;Disponibilidad baja;profesional
642939;Beautiful, Bright, 3 min from red subway;3090642;Francesca;-;BANDE NERE;Milán;Entire home/apt;60;69,6;30;52;1;295;Disponibilidad alta;particular
645501;Charmant apartment in the Center!;2158679;Annabella;-;MAGENTA - S. VITTORE;Milán;Entire home/apt;81;93,96;2;8;5;240;Disponibilidad alta;profesional
645829;Lovely room close to MM1 to EXPO;2831370;Tamara;-;DE ANGELI - MONTE ROSA;Milán;Private room;100;116;3;0;1;0;Disponibilidad baja;particular
649485;Bright flat near Bocconi, IULM;2499125;Gianluca;-;TICINESE;Milán;Entire home/apt;31;35,96;3;0;1;191;Disponibilidad alta;particular
652308;Artist's Apartment in Milano Brera;3278146;Sabrina;-;BRERA;Milán;Entire home/apt;100;116;2;93;1;252;Disponibilidad alta;particular
665967;Apartment in Porta Romana, a true Milan experience;3366375;Roby And Marijke;-;PORTA ROMANA;Milán;Entire home/apt;90;104,4;2;60;1;360;Disponibilidad alta;particular
667264;Room in gorgeous villa in Milano!;3375154;Olga Angela;-;BARONA;Milán;Private room;39;45,24;1;9;1;362;Disponibilidad alta;particular
667941;Comfort and Convenience in Milano.;3379882;Giuseppe;-;LAMBRATE;Milán;Private room;95;110,2;3;1;1;358;Disponibilidad alta;particular
667960;Nice room at 50 m from MM3 Rogoredo;3380307;Claudio;-;LODI - CORVETTO;Milán;Private room;54;62,64;1;2;1;363;Disponibilidad alta;particular
668572;Colourful apartment in the court;3307050;Silvia;-;LORETO;Milán;Entire home/apt;80;92,8;2;27;1;0;Disponibilidad baja;particular
671460;R 2.BEAUTIFUL ROOM 3 min from TUBE Very Fast wifi!;2823172;Sandy;-;CITTA' STUDI;Milán;Private room;23;26,68;1;27;3;84;Disponibilidad baja;profesional
671609;Delicious attic with terrace !;3404692;Emanuela;-;XXII MARZO;Milán;Entire home/apt;106;122,96;2;1;1;283;Disponibilidad alta;particular
675846;Big apartment Milan center Navigli;1693725;Davide;-;NAVIGLI;Milán;Entire home/apt;44;51,04;2;7;1;74;Disponibilidad baja;particular
679442;Elegant, quiet and luminous flat;3456315;Elisabetta;-;SARPI;Milán;Entire home/apt;80;92,8;3;27;1;364;Disponibilidad alta;particular
681108;Bright flat + balcony Isola (Garibaldi metro);3172470;Gioia;-;ISOLA;Milán;Entire home/apt;90;104,4;3;14;1;78;Disponibilidad baja;particular
682825;Stunning penthouse in Brera's heart;2842270;Dalia;-;BRERA;Milán;Private room;85;98,6;2;13;1;364;Disponibilidad alta;particular
686189;Blue room in the trees;3500377;Silvana;-;FORZE ARMATE;Milán;Private room;50;58;7;17;1;0;Disponibilidad baja;particular
691171;confort. bed room(curtain divided);1957255;Chiara;-;PADOVA;Milán;Private room;20;23,2;1;34;5;364;Disponibilidad alta;profesional
691643;apartment in martesana garden;1957255;Chiara;-;PADOVA;Milán;Entire home/apt;191;221,56;6;18;5;362;Disponibilidad alta;profesional
691738;Lovely architect apartment for rent;3043909;Raffaella;-;ISOLA;Milán;Entire home/apt;300;348;4;17;1;273;Disponibilidad alta;particular
693630;Design Apartment Navigli;3548103;Irene;-;TICINESE;Milán;Entire home/apt;169;196,04;2;1;1;0;Disponibilidad baja;particular
693920;Cozy Apartment In Isola Distr;2978054;Giovanni;-;ISOLA;Milán;Entire home/apt;68;78,88;3;43;1;357;Disponibilidad alta;particular
697837;Cozy STUDIO - full extras in  MILAN;3036786;Patrizia;-;ORTOMERCATO;Milán;Entire home/apt;65;75,4;2;2;1;364;Disponibilidad alta;particular
698676;Little cosy room in center of Milan;3581665;Serena;-;SARPI;Milán;Private room;56;64,96;3;17;1;358;Disponibilidad alta;particular
698687;Cosy & central modern studio flat;3581658;Elena;-;XXII MARZO;Milán;Entire home/apt;50;58;7;3;1;330;Disponibilidad alta;particular
699290;confortable bed place!;1957255;Chiara;-;PADOVA;Milán;Shared room;18;20,88;1;35;5;365;Disponibilidad alta;profesional
700050;Villa with garden near to Rho Fiera;798186;Silvia;-;VILLAPIZZONE;Milán;Private room;80;92,8;2;18;3;364;Disponibilidad alta;profesional
702139;MILAN ROMANTIC-DUOMO-EXPO;3580858;Orlando&Irena;-;GHISOLFA;Milán;Entire home/apt;86;99,76;2;163;1;314;Disponibilidad alta;particular
702814;Beautiful loft hedged by jasmine;3359452;Sofia;-;VILLAPIZZONE;Milán;Entire home/apt;60;69,6;2;3;1;161;Disponibilidad media;particular
709463;Cosy Place Tortona- Mudec Museum- Darsena;3008902;Jvonne Simona;-;TORTONA;Milán;Entire home/apt;48;55,68;2;108;4;29;Disponibilidad baja;profesional
709966;Town centre - metrò Porta Romana;3653422;Anna;-;GUASTALLA;Milán;Entire home/apt;68;78,88;31;34;1;160;Disponibilidad media;particular
710637;STUDIO CLOSE TO BOCCONI University, NABA, IULM;2158679;Annabella;-;NAVIGLI;Milán;Entire home/apt;51;59,16;15;3;5;40;Disponibilidad baja;profesional
711493;Appartamento zona  Naviglio con Garden privato;3661755;Sabrina;-;NAVIGLI;Milán;Entire home/apt;65;75,4;2;299;1;298;Disponibilidad alta;particular
713411;Sunny Design Loft in Milan;1527671;Micol;-;GIAMBELLINO;Milán;Entire home/apt;100;116;2;160;2;179;Disponibilidad media;particular
715392;Glamour next to Leonardo's Cenacolo;559562;Maria Elena;-;MAGENTA - S. VITTORE;Milán;Entire home/apt;70;81,2;6;97;1;347;Disponibilidad alta;particular
717747;A small cosy flat downtown Milan!;3700434;Renata;-;XXII MARZO;Milán;Entire home/apt;80;92,8;28;15;1;111;Disponibilidad media;particular
717967;My littlehome in the heart of Milan;2138783;Sara;-;SARPI;Milán;Entire home/apt;58;67,28;2;24;1;365;Disponibilidad alta;particular
718020;NouvelleVague room w/balcony- 10 min by Navigli;1749204;Davide;-;S. CRISTOFORO;Milán;Private room;35;40,6;5;65;3;142;Disponibilidad media;profesional
723981;Double Room - Milan Central Station;3742633;Hotel Bernina;-;CENTRALE;Milán;Private room;77;89,32;1;33;5;245;Disponibilidad alta;profesional
725181;Flat in Naviglio Grande with WIFI;1259310;Marta;-;NAVIGLI;Milán;Entire home/apt;66;76,56;2;25;1;362;Disponibilidad alta;particular
726493;Fantastic Loft on the Navigli!;3759926;Francesco;-;S. CRISTOFORO;Milán;Entire home/apt;126;146,16;28;20;1;343;Disponibilidad alta;particular
730692;Beatiful apartment in trendy NoLo;3800185;Miriam;-;PADOVA;Milán;Entire home/apt;25;29;60;2;1;297;Disponibilidad alta;particular
732404;strawberry house;3812920;Gianpiero;-;LORETO;Milán;Entire home/apt;40;46,4;3;121;2;360;Disponibilidad alta;particular
736048;L.A.G.M. - Loft Art Garden Milan;3840683;Enrico;-;MACIACHINI - MAGGIOLINA;Milán;Entire home/apt;75;87;1;29;1;285;Disponibilidad alta;particular
737797;Bella ed spaziosa  camera condivisa;2347489;Jeanet;-;BOVISA;Milán;Shared room;22;25,52;7;29;2;135;Disponibilidad media;particular
